Age,PlayTimeHours,InGamePurchases,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,Churn,Gender_Male,Location_Europe,Location_Other,Location_USA,GameGenre_RPG,GameGenre_Simulation,GameGenre_Sports,GameGenre_Strategy,GameDifficulty_Hard,GameDifficulty_Medium
20,21.06333227183018,0,19,75,71,18,0,True,False,False,False,False,True,False,False,False,False
29,12.61755443736779,0,10,59,37,30,0,True,False,True,False,False,False,False,False,False,False
18,0.1917046938984068,0,0,20,89,2,1,False,False,False,True,False,False,False,False,True,False
21,14.028690909421377,0,11,126,51,42,0,True,False,False,False,False,False,True,False,False,False
40,16.161786747424856,0,17,113,85,19,0,True,False,False,False,True,False,False,False,True,False
45,8.35353091234439,1,8,54,27,46,0,True,True,False,False,False,True,False,False,False,False
16,8.950269504277156,0,12,58,7,18,0,True,False,True,False,False,False,False,False,False,False
42,18.32097463078714,0,5,162,20,13,0,True,False,False,True,False,False,True,False,False,True
27,10.541482984249598,0,10,51,36,17,0,False,False,True,False,True,False,False,False,False,False
32,1.282211587934027,0,11,40,96,35,0,False,False,False,False,True,False,False,False,False,True
44,0.8894758715324693,0,19,92,75,6,0,True,False,False,True,False,False,False,True,False,False
25,1.3564203140685658,0,6,69,76,12,0,True,True,False,False,True,False,False,False,True,False
27,4.475164321628977,0,13,118,58,7,0,False,True,False,False,False,False,True,False,False,True
38,19.409792579316676,0,13,118,50,45,0,False,True,False,False,False,False,True,False,False,False
43,21.839047727068184,1,5,80,36,14,0,False,False,False,False,False,False,True,False,False,False
19,7.827082039769165,0,4,31,77,26,1,False,False,False,False,False,False,True,False,False,False
49,18.093067503419952,1,18,52,5,47,0,True,False,False,True,False,False,False,False,False,True
33,23.80516789995377,0,12,88,4,32,0,False,False,True,False,False,False,True,False,False,True
27,20.32368879119768,0,2,138,57,17,1,True,False,False,True,True,False,False,False,False,False
19,14.912156525125972,0,12,17,52,27,1,False,True,False,False,False,True,False,False,False,False
28,2.269437981543395,0,0,71,38,5,1,False,True,False,False,False,True,False,False,False,True
36,20.478883926792797,1,15,48,62,36,0,False,False,False,True,True,False,False,False,False,False
23,2.3594692212769584,0,1,137,82,41,1,True,True,False,False,False,False,False,True,True,False
40,5.349306343457125,0,10,62,49,18,0,False,False,True,False,False,False,True,False,False,True
19,11.809196551308318,0,8,145,46,15,0,False,True,False,False,False,False,False,True,False,False
43,2.441223377363139,0,10,127,36,45,0,True,True,False,False,False,False,False,False,False,True
36,10.424809794891136,0,9,139,97,48,0,False,False,False,True,False,False,True,False,True,False
17,8.173769066303226,0,11,89,70,39,0,False,False,False,False,False,False,False,False,False,True
42,5.7432291644164755,0,10,61,53,15,0,False,False,True,False,False,False,False,True,False,True
28,11.426307397883722,0,18,18,83,25,0,True,False,False,True,False,True,False,False,True,False
28,4.046804422281708,0,14,56,74,49,0,False,False,False,False,False,False,False,True,False,False
25,1.7537041084812692,0,16,32,74,12,0,True,False,False,True,False,False,True,False,False,True
23,18.479246107351656,0,5,178,42,10,0,False,True,False,False,False,True,False,False,False,True
20,10.128900303434058,0,18,109,72,49,0,False,False,False,True,False,True,False,False,False,True
15,3.371502482465181,0,16,160,11,35,0,False,False,False,True,False,False,True,False,False,False
39,21.126402719271702,1,15,142,88,40,0,False,False,False,False,False,True,False,False,False,False
30,21.645736440242057,0,13,60,75,48,0,True,False,False,False,True,False,False,False,False,False
29,3.852410275333445,0,4,39,11,12,1,False,False,False,True,False,True,False,False,False,False
48,0.9959099462573472,1,10,128,92,36,0,False,False,False,False,False,False,True,False,False,False
31,21.754775189257117,0,13,50,40,8,0,True,True,False,False,False,True,False,False,False,False
17,15.500469017301016,0,14,120,10,22,0,True,False,False,False,False,False,False,False,False,False
17,21.3609218945561,0,13,126,72,21,0,True,True,False,False,False,False,False,False,False,False
31,1.857127759418388,0,15,167,83,40,0,True,False,False,True,False,False,False,True,False,False
15,2.169070559198172,0,6,141,15,32,0,True,True,False,False,False,True,False,False,False,True
21,21.080567932991126,0,16,126,66,39,0,True,False,False,True,False,False,False,True,False,True
40,18.095600420858133,0,14,61,57,38,0,False,False,False,True,False,True,False,False,False,False
33,10.991991381962428,0,16,98,13,34,0,True,False,False,True,False,False,False,True,False,False
44,18.61449278946384,1,10,39,85,12,0,False,True,False,False,False,True,False,False,False,False
28,15.800357232885752,0,4,81,41,3,1,False,False,False,True,False,False,True,False,False,True
27,18.19660424347556,0,14,116,9,0,0,False,True,False,False,True,False,False,False,False,True
34,0.3272269945583206,0,7,84,30,47,0,True,False,True,False,False,False,False,True,False,False
40,9.583635613714748,0,3,83,67,1,1,True,False,False,False,True,False,False,False,True,False
41,22.037779385128463,0,0,149,28,34,1,True,False,False,True,False,True,False,False,False,False
39,16.255845797829576,0,3,124,1,19,0,False,True,False,False,False,False,False,True,False,False
23,1.0880213117428212,0,9,76,72,48,0,True,False,False,False,False,False,False,True,False,True
26,23.910647027978214,1,7,128,92,10,0,True,False,False,False,True,False,False,False,False,True
24,23.838396531153172,0,11,140,51,24,0,True,False,False,True,False,False,True,False,False,True
20,11.07306097298648,0,18,47,76,1,0,True,True,False,False,True,False,False,False,True,False
48,21.408272051147463,0,13,122,44,15,0,False,False,False,True,False,True,False,False,False,False
33,10.02239663618845,0,15,71,52,46,0,True,False,False,False,False,False,True,False,False,True
20,6.701615394943483,0,16,89,6,10,0,False,True,False,False,True,False,False,False,False,False
16,23.43353718296122,0,11,97,74,44,0,True,False,False,True,False,False,False,False,False,True
29,18.796142246566703,0,18,74,33,33,0,False,True,False,False,False,False,False,False,False,False
31,11.778580009134211,0,9,179,31,35,0,True,False,False,False,False,False,False,False,False,False
30,10.635771649716055,0,11,164,10,41,0,False,False,False,True,False,True,False,False,True,False
42,2.010912022833902,0,0,37,71,42,1,True,True,False,False,False,True,False,False,False,False
35,19.982779066694977,0,8,100,50,48,0,False,True,False,False,True,False,False,False,False,True
22,5.958347412410985,0,9,157,42,38,0,True,False,True,False,False,False,False,True,True,False
24,2.708676774810905,1,10,145,98,7,0,True,False,False,True,False,False,True,False,False,True
24,16.998471286423197,1,16,155,1,20,0,True,False,False,False,True,False,False,False,False,False
24,13.47367513134292,1,8,149,67,4,0,True,False,False,True,False,False,False,False,False,False
23,16.27522353545057,0,5,173,51,33,0,True,False,True,False,False,True,False,False,False,False
42,3.2881884568847513,0,3,21,2,46,1,False,False,False,True,False,False,False,False,False,False
38,2.9370514075656367,0,19,50,18,8,0,True,False,False,True,False,True,False,False,False,True
33,3.933880638594375,0,3,38,44,15,1,True,False,False,True,False,False,False,True,True,False
47,13.543468745548354,0,7,40,14,16,1,True,False,False,True,True,False,False,False,False,True
18,6.232799411612558,0,10,27,56,20,1,True,False,False,True,True,False,False,False,False,False
17,14.520991893530772,0,11,36,4,19,0,True,True,False,False,False,True,False,False,False,False
26,12.145093957934986,0,0,133,74,45,1,True,False,True,False,False,False,False,False,False,True
32,9.498340899128282,0,8,92,34,4,0,True,True,False,False,False,False,True,False,True,False
37,0.6802371989111018,0,17,111,39,31,0,True,True,False,False,False,False,False,False,False,False
34,19.583014285234217,0,7,126,50,6,0,True,False,False,False,False,True,False,False,False,False
20,1.5985051412037672,0,12,11,27,39,1,True,False,False,True,True,False,False,False,False,False
48,15.648299344362195,0,2,140,48,10,1,False,False,False,True,False,False,True,False,False,True
16,8.679676309474782,0,6,49,33,24,1,False,False,True,False,True,False,False,False,False,False
44,17.469912255312522,0,5,138,67,24,0,False,False,False,True,True,False,False,False,False,False
23,6.609518975749333,0,3,176,18,35,0,True,True,False,False,False,True,False,False,True,False
41,8.517123649720212,0,15,25,12,7,1,False,False,False,False,False,True,False,False,False,False
48,23.536608646997315,0,4,38,86,25,1,False,False,False,True,False,True,False,False,False,False
38,9.316481327276303,0,11,145,32,18,0,True,False,True,False,False,False,False,False,False,False
31,14.696362130800786,1,13,160,5,7,0,True,True,False,False,False,True,False,False,False,True
43,22.80023193029793,0,2,175,90,17,0,True,False,True,False,False,False,False,True,False,True
26,17.022431322356052,0,11,80,75,19,0,True,True,False,False,False,False,False,False,False,True
45,9.233436989664906,0,17,98,90,13,0,False,False,False,True,True,False,False,False,True,False
23,9.345521091510882,1,10,96,43,31,0,False,False,False,False,False,False,True,False,False,False
33,10.24800744374596,0,12,101,82,35,0,True,False,True,False,False,False,False,False,False,False
31,10.031715133075917,0,15,133,96,3,0,True,False,False,True,False,True,False,False,False,False
16,8.458669863370343,1,18,12,38,33,1,True,False,False,False,False,False,False,True,False,True
19,13.489687865998851,0,6,73,98,47,0,True,True,False,False,False,False,False,False,False,True
30,19.194814753542826,1,11,60,79,49,0,True,False,False,True,False,False,True,False,False,True
31,14.102262250571188,0,0,137,41,3,1,True,False,False,True,False,False,False,False,False,False
41,5.9840152357206575,0,11,132,78,42,0,True,False,False,True,True,False,False,False,False,False
21,16.863074041784913,1,16,85,36,20,0,False,False,False,False,False,True,False,False,False,False
22,12.361019427605951,0,12,175,3,41,0,False,False,False,True,False,False,False,False,False,False
22,14.871834503231572,0,11,37,73,33,0,False,True,False,False,False,False,False,True,True,False
37,16.97199968023596,0,9,27,74,8,1,False,True,False,False,False,True,False,False,True,False
46,11.104144694106113,0,18,156,65,36,0,True,True,False,False,False,False,True,False,True,False
32,9.588827611870943,0,13,99,74,13,0,False,False,True,False,False,True,False,False,True,False
26,20.7996956703806,0,18,57,34,7,0,True,False,False,False,False,False,False,False,False,False
29,20.667222381590225,0,18,144,85,24,0,True,True,False,False,True,False,False,False,False,False
42,17.03479273066288,1,15,98,45,34,0,True,False,False,False,False,True,False,False,False,False
45,7.974030917195514,0,2,143,77,24,0,True,False,False,False,False,False,False,False,False,False
23,17.323751249538915,1,2,114,37,8,1,True,False,False,False,False,False,False,False,True,False
22,10.38336752191292,1,14,19,89,1,1,True,False,False,False,True,False,False,False,False,False
33,16.70397070842806,1,12,142,9,49,0,True,False,False,False,False,False,False,False,True,False
22,5.034926307186003,0,6,166,86,6,0,True,False,False,True,False,False,True,False,False,False
48,0.1452809937520331,0,10,132,54,4,0,False,False,False,True,True,False,False,False,False,False
18,2.9873743407055295,0,0,117,10,38,0,True,False,True,False,False,False,True,False,True,False
45,14.420408917566611,0,2,68,64,2,1,True,False,False,True,False,False,True,False,False,True
17,10.27013526435672,0,4,130,53,12,0,False,False,False,True,False,False,False,False,False,False
49,8.466942818023782,0,1,41,62,12,1,True,False,False,True,False,True,False,False,False,False
33,21.23511419654759,0,12,42,86,43,0,False,False,False,False,False,False,True,False,False,True
43,4.1708878805039635,0,5,75,98,33,0,False,False,False,True,False,False,True,False,False,False
24,20.855761028025952,0,16,13,61,26,1,False,True,False,False,False,True,False,False,False,False
26,11.930318552893796,0,18,99,70,27,0,True,True,False,False,False,False,False,True,False,False
44,23.41031263531099,0,12,176,18,36,0,True,False,False,True,False,False,False,True,False,False
44,7.471272937714181,0,6,146,81,4,0,False,False,False,True,True,False,False,False,False,False
32,19.66789241113817,0,14,99,57,15,0,True,False,False,True,True,False,False,False,False,True
38,12.401995556210103,1,17,130,96,47,0,True,False,False,True,False,False,True,False,False,False
46,5.789143052680755,0,8,44,65,18,0,True,True,False,False,False,True,False,False,False,False
23,20.60604645792919,0,10,166,59,21,0,False,False,False,True,False,True,False,False,False,False
38,13.38048012470475,0,10,44,12,43,0,True,True,False,False,False,False,False,True,False,True
40,19.226059398739732,0,10,23,21,37,1,False,False,True,False,False,False,False,False,False,True
17,15.003243054611556,0,8,154,96,40,0,True,False,False,False,False,False,False,False,False,True
37,1.7155986386661572,0,13,118,31,14,0,False,False,False,False,False,False,False,True,False,False
25,14.538148366615063,0,0,145,16,45,1,True,False,True,False,False,False,False,True,True,False
24,0.3884336295540054,0,14,67,66,25,0,True,True,False,False,True,False,False,False,True,False
27,17.803383177346653,0,12,49,13,27,0,True,False,False,False,False,False,False,False,False,True
43,6.824554519738564,0,13,74,61,0,0,True,False,False,False,True,False,False,False,True,False
27,10.819700333325915,0,1,143,31,44,1,True,False,True,False,False,False,False,True,False,False
40,3.150595148869149,0,1,99,70,49,1,True,True,False,False,False,False,False,True,False,False
34,3.102672207418222,1,18,35,43,15,0,False,False,False,True,False,False,False,True,False,False
19,16.634747944149662,0,3,56,64,45,0,False,False,False,True,False,True,False,False,False,False
34,2.029467200348141,1,3,168,84,5,0,False,False,False,True,False,False,False,True,False,False
28,11.76670172653992,0,15,85,46,27,0,False,False,False,False,False,False,False,False,False,False
28,15.1658681739484,1,19,130,53,34,0,True,True,False,False,False,False,False,False,False,False
22,9.592538008927686,1,12,175,28,15,0,True,False,False,True,False,False,False,True,True,False
27,12.237788093265864,0,9,78,98,5,0,False,False,False,False,True,False,False,False,False,False
38,21.89915735188611,0,0,29,9,35,1,False,False,True,False,True,False,False,False,True,False
29,17.75191754476446,0,9,28,34,10,0,False,False,False,False,False,True,False,False,False,True
15,18.25552190092247,0,8,127,67,6,0,False,False,False,True,False,False,False,True,False,True
36,20.491209295975573,0,0,53,46,0,1,False,True,False,False,False,False,True,False,False,False
48,9.19966744929251,1,19,165,53,39,0,False,False,True,False,False,False,False,False,False,False
17,5.029819038021705,0,11,104,57,28,0,False,False,False,True,True,False,False,False,False,False
40,1.883755920765691,0,1,110,37,11,1,True,True,False,False,True,False,False,False,False,False
28,17.971679971326886,0,1,73,85,35,1,True,False,False,True,False,False,False,False,False,True
22,6.34304323488749,0,6,112,4,38,0,False,False,False,False,True,False,False,False,False,False
30,10.695377677322336,0,12,20,29,1,1,False,False,False,False,False,False,True,False,False,True
35,5.728379223363565,1,8,36,96,27,0,True,False,False,True,False,False,False,False,False,False
24,14.158817501630889,0,14,128,59,22,0,True,False,False,True,False,False,True,False,False,True
39,5.100754496403952,0,16,27,32,48,0,False,False,False,True,False,False,False,False,False,True
36,15.36933787137712,0,1,126,45,15,1,True,False,False,True,False,False,False,True,False,False
18,17.362209997577246,1,2,33,22,38,1,True,False,False,False,True,False,False,False,False,False
18,2.494544378147733,0,1,10,52,46,1,True,False,False,True,False,False,False,False,False,False
44,21.77460871803328,0,14,111,27,5,0,False,False,False,True,False,True,False,False,False,False
16,20.72509698761358,0,2,55,66,30,1,True,False,False,False,False,False,False,False,False,False
43,23.030387736264696,0,14,17,20,39,1,True,True,False,False,False,False,False,True,False,False
35,4.24300895828922,0,4,86,57,15,0,False,False,True,False,False,False,False,False,False,False
35,22.619163276350125,0,5,128,18,37,0,True,False,False,True,False,False,False,False,False,True
35,23.821153742485055,1,14,57,97,32,0,True,False,False,True,False,False,True,False,False,False
18,9.34786005122888,0,11,125,99,3,0,False,True,False,False,True,False,False,False,False,True
15,2.2946702499561713,0,9,134,32,9,0,False,False,False,True,False,False,True,False,True,False
40,21.472259139520567,0,8,118,80,1,0,True,False,False,True,True,False,False,False,False,True
16,4.287539397655222,0,18,151,33,48,0,False,True,False,False,False,True,False,False,True,False
23,9.16972856124238,0,4,109,40,48,1,False,True,False,False,False,True,False,False,False,True
32,12.12771016094112,0,17,37,8,15,0,False,False,False,True,False,False,True,False,False,True
25,12.139060937384588,0,3,137,25,35,0,True,True,False,False,True,False,False,False,False,False
39,15.319384970403938,0,6,18,13,12,1,True,False,False,False,False,False,False,True,False,True
40,5.48237704775791,0,7,136,66,21,1,False,False,False,False,False,False,True,False,False,False
49,7.937079148450203,0,8,77,26,4,0,True,True,False,False,False,False,False,False,False,False
17,8.419279163118919,0,19,111,33,8,0,True,False,False,True,False,False,True,False,False,False
49,6.754905251804216,0,18,76,30,2,0,True,True,False,False,False,False,False,False,False,True
36,23.84198950827651,1,9,125,16,19,0,True,False,False,True,False,False,True,False,False,True
22,20.6293129477948,0,5,136,37,26,0,True,False,False,False,True,False,False,False,False,True
29,20.314538809228036,0,19,174,16,8,0,True,False,False,False,False,False,False,True,False,True
21,9.214893764267735,0,2,29,93,30,1,False,False,False,True,False,False,False,True,False,True
33,13.217133541009346,0,0,154,50,32,1,True,True,False,False,False,False,False,False,False,True
31,1.5649585492104148,0,5,83,58,25,0,True,False,False,True,False,False,False,True,False,True
15,4.418538972106751,0,9,15,89,26,1,False,False,True,False,False,False,False,False,False,False
43,23.56898705005102,1,12,167,87,16,0,True,False,False,False,True,False,False,False,False,False
27,10.166340088813232,0,2,136,3,38,1,False,False,False,True,False,False,False,True,False,False
43,11.560743336503862,0,1,59,26,32,1,True,False,True,False,False,False,False,True,False,True
20,13.38474858304128,0,12,84,42,26,0,True,False,False,True,False,False,False,True,False,True
19,21.358569674895016,0,19,85,56,41,0,True,False,False,True,True,False,False,False,False,False
48,21.37671111687576,0,10,177,60,18,0,False,False,False,True,False,False,False,False,False,False
25,18.198427251770944,0,16,80,81,14,0,True,False,False,False,True,False,False,False,False,False
23,13.65969937314361,1,8,30,15,28,1,False,False,True,False,False,False,True,False,False,False
23,13.085868137693907,0,14,16,46,9,1,True,False,False,True,False,False,False,True,False,True
22,13.36360609267435,0,1,17,79,22,1,True,False,True,False,False,False,False,False,False,True
17,19.42433243339329,0,2,47,18,23,1,True,False,False,True,False,False,False,False,False,False
27,23.83568098848056,0,15,69,27,49,0,False,True,False,False,False,False,False,True,False,True
33,4.407529759739914,0,16,13,8,20,1,True,False,True,False,False,False,True,False,False,False
48,21.08956961752453,1,10,177,63,21,0,True,False,False,True,False,False,False,False,True,False
46,17.306940154586254,0,4,41,81,33,1,False,True,False,False,False,False,True,False,False,False
30,9.088697725521708,0,14,155,54,42,0,True,True,False,False,False,False,True,False,False,True
32,6.5687977197354135,1,16,173,19,48,0,True,False,False,True,False,True,False,False,False,True
28,2.489803020009367,1,8,91,21,5,0,True,False,False,True,False,True,False,False,False,True
44,3.810439050041002,0,16,168,3,10,0,False,True,False,False,False,True,False,False,True,False
16,13.63528131313363,0,10,166,40,11,0,True,False,False,True,False,False,False,False,False,True
27,2.6250252444373805,0,7,82,86,31,0,False,False,True,False,True,False,False,False,False,False
41,16.192054006320895,0,12,156,31,21,0,True,True,False,False,False,False,False,False,True,False
31,13.305631451453788,0,11,111,18,18,0,True,False,True,False,False,False,True,False,False,False
45,12.36890239982285,1,13,135,50,1,0,False,False,False,False,True,False,False,False,False,True
29,7.883125038607041,0,1,60,11,35,1,True,False,False,True,False,False,False,False,True,False
34,14.83333084245332,0,16,136,22,40,0,True,True,False,False,False,True,False,False,False,True
19,2.438891487764285,1,1,55,80,3,1,True,False,False,False,False,True,False,False,False,False
21,16.839581221515516,0,0,107,68,31,1,True,False,False,True,False,False,False,False,False,True
32,21.492949521860577,0,11,33,60,34,0,False,False,False,True,True,False,False,False,False,False
25,16.323370278134398,1,4,144,3,17,0,False,True,False,False,False,False,True,False,False,True
46,19.66107779829879,0,2,134,82,15,1,True,False,False,False,False,False,False,True,False,True
41,4.961133628157301,0,12,23,52,46,0,False,True,False,False,True,False,False,False,True,False
40,8.73746478412413,0,6,119,30,34,0,True,False,False,True,False,False,True,False,False,False
42,20.88356801090624,0,0,13,11,26,1,True,False,False,True,False,False,True,False,False,False
16,6.4624882968705775,0,11,123,48,48,0,True,False,True,False,False,True,False,False,False,True
34,14.574123055577306,1,17,23,21,49,0,False,False,False,True,False,False,False,False,False,False
18,14.007308873702856,0,12,165,33,10,0,True,False,False,False,False,False,False,False,False,True
27,12.686620090619943,0,18,43,73,32,1,True,False,False,True,True,False,False,False,False,False
38,17.072103339926525,0,4,27,88,38,1,False,True,False,False,False,False,False,True,False,False
43,16.32218541219353,0,8,109,88,29,0,False,False,False,True,False,False,False,False,False,False
16,11.670544788810016,0,1,77,15,0,1,False,False,False,True,False,False,False,False,False,True
32,17.10148065595464,0,8,132,97,30,0,True,False,False,True,False,True,False,False,False,False
22,14.015258298043578,0,10,172,46,41,0,False,False,True,False,False,False,False,True,False,False
29,21.819986702724,0,0,75,7,18,1,True,False,False,True,False,False,False,False,False,False
31,16.70619054732966,0,5,15,33,43,1,False,True,False,False,False,False,False,True,False,True
37,12.664645941345464,0,13,112,59,20,0,True,False,True,False,False,False,True,False,False,False
16,7.865038871114334,1,11,43,91,2,0,True,False,False,True,False,False,True,False,True,False
20,14.071261823677672,0,0,147,17,34,1,True,False,False,True,False,False,False,False,False,False
43,22.584782933970235,0,15,178,80,33,0,True,False,True,False,False,False,False,True,True,False
41,23.47705249530388,0,15,23,76,10,0,True,False,False,False,False,False,False,True,False,False
48,6.014259715098708,0,17,102,58,1,0,False,True,False,False,False,False,False,False,False,True
32,4.574050553662728,0,12,69,84,15,0,False,True,False,False,False,False,False,False,False,False
24,17.747887882711282,0,8,67,10,8,0,False,False,True,False,False,True,False,False,False,False
31,21.206851332377973,0,3,17,78,20,1,True,False,False,True,True,False,False,False,False,False
27,21.87437675624273,1,7,129,93,13,0,True,False,False,True,False,False,False,False,False,True
41,12.49227522025346,1,15,60,47,39,0,False,False,False,True,False,False,False,True,False,True
16,10.69946738537649,0,18,168,3,13,0,True,False,False,True,False,False,False,True,False,True
48,14.462797537184647,0,11,98,2,46,0,True,False,False,True,False,False,True,False,False,False
45,10.467373727703457,0,8,51,17,6,0,True,False,False,True,False,False,False,False,False,True
37,15.22463333990502,0,3,76,17,8,1,False,False,True,False,False,True,False,False,False,False
21,12.436701734695486,0,2,116,67,10,1,True,True,False,False,False,True,False,False,False,False
47,10.548746812929238,0,13,38,93,18,0,True,False,True,False,True,False,False,False,False,False
26,3.276207576509897,0,17,99,87,5,0,False,False,False,False,False,True,False,False,False,False
26,17.94177577304872,0,13,67,24,41,0,True,False,False,False,True,False,False,False,False,False
33,10.959682626253077,0,15,141,28,29,0,False,False,False,True,False,False,False,False,False,False
23,12.557613265935228,0,14,130,29,23,0,True,True,False,False,False,False,False,True,False,False
24,0.6251862343554722,0,14,96,20,34,0,True,False,False,True,False,False,False,False,True,False
31,19.389015124972463,1,11,91,48,11,0,True,False,False,True,True,False,False,False,False,False
24,6.641528637097345,0,1,132,26,33,1,True,False,False,False,False,False,False,True,True,False
26,15.88925523246559,0,13,166,25,46,0,False,False,False,False,False,False,False,False,False,True
29,7.735203721494191,0,17,164,25,28,0,False,False,False,False,False,False,False,False,False,False
45,16.3940346069662,0,6,47,79,44,0,False,False,False,True,False,False,True,False,False,True
29,23.473311547504007,1,7,112,47,32,0,False,False,False,True,True,False,False,False,False,True
42,22.18312213808654,1,17,22,31,42,0,True,True,False,False,False,False,False,True,False,False
18,8.538595319046816,0,10,79,10,31,0,True,True,False,False,False,True,False,False,False,True
15,0.487196825540904,0,7,13,55,42,1,False,False,False,True,False,False,True,False,True,False
48,5.4460810352876265,1,19,177,48,41,0,True,False,False,False,False,False,True,False,False,False
31,7.35204924429274,0,0,39,18,28,1,True,False,False,True,False,False,False,False,False,False
47,4.713169514343505,0,0,90,59,36,1,False,False,False,False,False,False,False,True,True,False
35,21.270404587305617,0,5,166,57,49,0,False,False,False,True,False,False,False,True,False,False
40,7.404905470661703,1,9,147,89,16,0,True,False,False,True,False,False,True,False,False,False
19,9.00797421007594,0,17,91,20,47,0,False,False,False,True,False,True,False,False,True,False
47,6.306803829226691,0,15,173,14,9,0,False,False,False,False,False,False,True,False,False,False
15,12.445327020388198,0,8,146,44,10,0,True,False,False,False,False,False,False,False,True,False
20,14.107518391464785,0,14,169,34,12,0,False,True,False,False,False,True,False,False,False,True
16,21.31497405098425,0,2,54,52,37,1,True,False,False,True,True,False,False,False,False,False
19,16.678031182233184,0,11,85,87,29,0,False,False,False,True,False,False,False,True,False,True
40,11.379063419603096,0,14,54,26,45,0,True,False,False,True,False,False,False,True,False,False
27,8.036563781246173,0,15,67,22,29,0,False,False,False,True,True,False,False,False,False,False
26,0.0041455902863409,0,13,32,3,37,1,False,False,False,True,True,False,False,False,False,False
19,14.326923747181,1,12,99,40,21,0,False,False,True,False,False,True,False,False,False,True
16,2.966590669132369,0,4,115,62,17,0,False,False,False,False,False,False,False,True,True,False
18,16.090646815023987,0,16,90,64,46,0,True,False,False,False,False,False,False,False,False,True
41,21.45424749436857,1,14,10,72,46,1,False,True,False,False,False,False,False,True,False,False
24,9.833075147977132,0,12,57,52,43,0,False,False,False,True,False,True,False,False,False,True
27,7.387014713548084,0,3,122,71,10,0,True,False,False,True,False,False,True,False,False,True
16,12.610892818217144,1,19,149,11,8,0,True,True,False,False,False,True,False,False,False,True
40,6.813589895838752,0,5,115,8,6,0,True,False,False,False,True,False,False,False,False,False
29,2.674088851717694,0,18,45,79,10,0,False,False,False,True,False,True,False,False,False,False
24,18.838223544460156,0,18,99,37,17,0,False,False,False,True,False,False,True,False,False,False
36,6.301798640185294,0,12,172,28,49,0,False,False,True,False,False,True,False,False,False,True
39,2.076640800068019,0,12,45,81,20,0,True,False,False,False,False,False,False,False,False,False
29,4.997059757045624,0,0,92,21,1,1,True,False,False,False,True,False,False,False,False,False
27,8.013471634317842,0,0,156,63,19,1,False,False,False,True,False,False,True,False,True,False
22,17.939084900899246,0,7,143,90,33,0,False,False,False,True,False,True,False,False,False,True
35,23.098993563630945,0,14,26,22,28,0,True,False,False,True,False,False,False,False,False,False
35,6.901068048018591,1,3,143,74,1,0,False,False,False,True,False,False,False,True,False,False
36,18.606665211609503,0,3,97,85,14,0,True,False,False,True,False,True,False,False,False,False
47,3.5118071967538365,0,1,35,26,14,1,True,False,False,True,False,True,False,False,False,False
41,23.471507622282587,1,1,21,92,41,1,False,True,False,False,False,False,False,True,False,True
36,4.6946304436345,0,4,120,57,13,0,False,False,False,True,False,False,False,True,False,False
44,15.80251188082999,0,3,133,89,19,0,True,True,False,False,False,False,False,False,True,False
23,0.1178751741555341,1,6,109,80,40,0,False,True,False,False,False,False,True,False,True,False
49,19.367748010507917,0,9,62,51,3,0,True,False,False,True,False,True,False,False,False,True
32,17.972617236028732,1,1,110,54,5,1,False,True,False,False,True,False,False,False,False,False
19,6.813866451381682,1,15,126,52,26,0,True,False,False,True,False,True,False,False,True,False
41,1.9252547449875976,1,0,125,35,18,1,False,True,False,False,False,False,True,False,True,False
20,10.484586388145608,1,14,160,3,30,0,False,False,True,False,False,False,False,True,False,False
46,1.118319645703175,0,18,22,13,15,0,True,False,False,True,False,False,False,False,False,True
22,1.200664544338892,0,0,61,49,41,1,False,False,False,True,False,True,False,False,True,False
35,19.972300095453303,0,12,154,36,40,0,True,False,False,True,False,False,False,True,False,False
32,12.975210056352068,0,7,39,3,36,1,True,False,False,True,False,False,True,False,False,False
28,2.3384301743687166,0,13,101,12,27,0,False,False,False,False,True,False,False,False,False,False
29,22.68819838305807,0,2,31,41,39,1,False,False,True,False,True,False,False,False,True,False
40,14.762072346978275,0,13,92,91,44,0,True,False,False,False,True,False,False,False,False,False
46,19.791009663151435,0,7,73,28,23,0,False,True,False,False,False,False,False,True,False,True
42,15.656326409580616,0,0,138,29,30,1,False,False,False,False,False,True,False,False,True,False
46,20.353937562590048,0,7,91,30,34,0,True,False,False,True,False,False,False,True,False,True
27,6.302732470573809,1,1,113,40,11,1,False,False,False,True,False,False,True,False,False,False
29,7.414388263059886,0,17,80,58,4,0,True,False,False,True,False,False,True,False,False,False
32,10.513764478694524,0,0,124,73,45,1,True,False,False,True,False,True,False,False,False,False
20,13.780303947385253,0,19,167,60,13,0,False,False,False,False,True,False,False,False,False,True
25,3.993183651400928,0,4,63,95,18,0,False,False,False,True,False,False,True,False,False,True
46,15.450778357945447,0,0,76,61,16,1,False,False,False,True,True,False,False,False,False,True
34,22.90460584130765,0,11,73,52,23,0,False,False,False,True,False,False,False,False,False,False
47,20.918903526169895,1,13,102,75,45,0,False,False,True,False,True,False,False,False,False,False
22,6.519019469222565,0,16,17,91,33,0,True,False,True,False,False,False,False,True,False,True
49,11.493747021032078,0,17,54,94,6,0,False,False,True,False,False,False,False,True,False,False
19,13.196963140838395,0,17,174,90,10,0,True,False,True,False,False,False,False,False,False,False
